,C1,C2,C3,C4,C5,C6,C7,Age,Strength,ground_truth
642,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,0.23096084797883487,0
643,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,0.22357367417409674,0
644,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,0.12945037108955082,1
645,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,0.2143740658661032,0
646,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,0.5653936676458966,0
647,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,0.5113556322905393,0
648,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,0.34335755639162324,0
649,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,0.05694136645535913,0
650,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,0.3844680375886891,0
651,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,-0.3157128851890353,1
652,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,0.027822158085519418,0
653,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,0.2881513168066794,0
654,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,0.273574533147795,0
655,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,0.3938823893212389,0
656,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,0.11315260526722672,0
657,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,0.2275163634489512,0
658,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,0.2935456716315346,0
659,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,0.3351285883626243,0
660,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,0.35745331477950143,0
661,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,0.10043979453349137,0
662,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,0.39035200742153275,0
663,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,0.3182239859815492,0
664,250.2,166.8,0.0,203.5,0.0,977.6,694.1,7,0.21202047793296563,0
665,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,0.1128777336837946,0
666,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,0.5377114441358365,1
667,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,0.4608307993609236,0
668,153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,0.030527925234929303,0
669,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,0.17164871411637372,0
670,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,0.5113556322905393,0
671,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,0.22530021130752975,0
672,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,0.057422391726365346,0
673,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,0.15820577573914685,0
674,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,0.139952584651858,0
675,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,0.3762562490336545,0
676,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,0.16714769193767282,0
677,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,0.06657905134944767,0
678,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,0.6684881882030016,1
679,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,0.38212303939253384,0
680,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,0.18617395935336456,0
681,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,0.27346286656702573,0
682,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,0.27052517651909497,0
683,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,0.42678108196327025,0
684,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,0.6029909464172207,0
685,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,0.1411809170403202,0
686,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,0.14715937397996876,0
687,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,0.46250927911645895,1
688,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,0.0,0
689,157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,0.1813637066433026,0
690,288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,0.26401415588654675,0
691,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,0.05577316222577265,0
692,212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,0.4655465649641808,0
693,153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,0.401851456988917,1
694,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,0.3806370148946039,0
695,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,0.24936865433180438,0
696,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,0.10534453435035816,0
697,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,0.06717174320122317,0
698,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,0.4902678279991066,0
699,203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,0.09007198199591127,0
700,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,0.05670944355683828,0
701,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,0.6004312047965091,0
702,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,0.18480819117318625,0
703,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,0.3501778075555326,0
704,250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,0.09218505729354566,0
705,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,0.012309093095569414,0
706,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,0.2988884880344964,0
707,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,0.5097837104227868,0
708,116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,0.049193423697366345,0
709,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,0.3708962531567283,0
710,250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,0.4314624886185985,0
711,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,0.6511621914136988,0
712,192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,0.2385627652081293,0
713,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,0.09172980123348622,0
714,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,0.07528045491247055,0
715,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,0.013870289748540543,1
716,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,0.09665172052431752,0
717,141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,0.031094847875758044,0
718,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,0.0999501795255029,0
719,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,0.6583214999250451,1
720,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,0.6170867048050988,0
721,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,0.11860708825095774,0
722,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,0.6467559776564005,1
723,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,0.31763129412977376,0
724,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,0.41649916679551274,0
725,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,0.453091446339913,0
726,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,0.14918655190778057,0
727,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,0.18818395780721192,0
728,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,0.3664210001889742,0
729,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,0.44329914618014393,0
730,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,0.46159528595234417,0
731,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,0.16868525485749625,0
732,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,0.08321737188407291,0
733,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,0.38961329004105894,0
734,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,0.1048021517588833,1
735,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,0.4799773230943668,0
736,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,0.12109811197581129,0
737,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,0.18947241835454998,0
738,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,0.2065659949492346,0
739,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,0.28464670411791987,0
740,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,0.3566287000292051,0
741,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,0.5177721658162827,0
742,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,0.6471336047690219,0
743,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,0.4311017196653438,0
744,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,0.15159167826281156,0
745,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,0.2504595509285506,0
746,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,0.12839938841072684,0
747,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,0.2956415674552045,0
748,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,0.5819160369194641,1
749,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,0.4311017196653438,0
750,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,0.5202631895411362,0
751,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,0.6264323386417907,0
752,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,0.7155079111477606,0
753,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,0.809479633733615,0
754,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,0.8387706368430997,0
755,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,0.6716321584568808,1
756,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,0.8949475167070383,0
757,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,0.19677369478946555,0
758,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,0.25166211410606604,0
759,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,-0.15372186880184435,1
760,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,0.344431273514405,0
761,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,0.36152485010908963,0
762,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,0.3786184267037743,0
763,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,0.04903021869470356,0
764,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,0.1540827019876651,0
765,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,0.26025185108831966,0
766,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,0.31883385730728925,0
767,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,0.36152485010908963,0
768,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,0.4567850332422821,0
769,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,0.4847875758044289,0
770,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,0.15769039152021164,0
771,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,0.13939425174801146,0
772,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,0.2699582538782662,0
773,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,0.4372004329227439,0
774,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,0.11379683554089572,0
775,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,0.2504595509285506,0
776,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,0.2345685375113814,0
777,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,0.3676235633664897,0
778,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,0.26307596211951356,1
779,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,0.28464670411791987,0
780,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,0.18947241835454998,0
781,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,0.14789809136044252,0
782,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,-0.1445123383588673,1
783,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,0.33712999707948943,0
784,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,0.13939425174801146,0
785,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,0.17358140493738078,0
786,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,0.3627274132866052,0
787,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,0.43479530656771287,0
788,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,0.19677369478946555,0
789,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,0.3786184267037743,0
790,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,0.4628837464996821,0
791,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,0.4823824494493979,0
792,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,0.6828627985073835,1
793,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,0.19677369478946555,0
794,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,0.3041454070676356,0
795,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,0.7423937879022144,0
796,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,0.5592605954405676,0
797,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,0.6068477383222526,0
798,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,0.6581284681063067,0
799,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,0.4896837258843134,0
800,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,0.1417993781030425,0
801,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,0.21627239773918122,0
802,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,0.3652184370114587,0
803,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,0.20897112130426565,0
804,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,0.4640863096771976,0
805,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,0.5788451957601057,0
806,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,0.2699582538782662,0
807,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,0.4372004329227439,0
808,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,0.11379683554089572,0
809,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,0.21627239773918122,0
810,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,0.15769039152021164,0
811,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,0.31883385730728925,0
812,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,0.4030132797333745,0
813,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,0.4359978697452284,0
814,310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,0.4457901699049975,0
815,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,0.39201841639609,0
816,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,0.4994760260440825,0
817,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,0.5739490456802213,0
818,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,0.6679207682660756,0
819,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,0.7033104846329605,0
820,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,0.8070745073785839,0
821,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,0.22975828480131938,0
822,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,0.28464670411791987,0
823,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,0.3395351234345204,0
824,302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,0.24195571131611948,0
825,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,0.4579875964197977,0
826,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,0.7263431550874244,1
827,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,0.9678247521644296,1
828,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,0.9051693037159199,0
829,273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,0.27288652281945613,1
830,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,0.3915030321771547,0
831,154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,0.17650191551134703,0
832,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,0.21996598464155026,0
833,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,0.42380044323042826,0
834,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,0.39064405847892936,0
835,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,0.16301602844920887,0
836,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,0.38729406105585046,0
837,374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,0.45747221220086237,0
838,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,0.3157415519936779,0
839,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,0.30551976498479616,0
840,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,0.53529522926008,0
841,305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,0.34623511828067827,0
842,151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,0.1649057705853047,0
843,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,0.5267054922778265,0
844,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,0.6377707914583655,0
845,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,0.6837258843134223,0
846,366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,0.7920424676596401,0
847,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,0.6290092597364668,0
848,252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,0.3870363689463829,0
849,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,0.19557113161195,0
850,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,0.12191305503020333,1
851,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,0.3800786819907574,0
852,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,0.502138844508581,0
853,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,0.4700132281949528,0
854,287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,0.49346321015650507,0
855,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,1.0967533167089698,1
856,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,0.48006322046418937,0
857,132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,0.3858338057688674,0
858,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,0.6240272122867597,0
859,164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,0.15889295469772713,0
860,314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,0.4500850383961243,0
861,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,0.435138896047003,0
862,140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,0.40979917194935495,0
863,288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,0.49586833651153595,0
864,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,0.3680530502156024,0
865,265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,0.48848116270679787,0
866,160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,0.4624542596505694,0
867,166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,0.44329914618014393,0
868,276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,0.3941851841227316,1
869,322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,0.35937741586352623,0
870,149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,0.2660928722362521,0
871,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,0.3791338109227095,0
872,261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,0.3745812503221151,0
873,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,0.32759538902918794,0
874,313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,0.4294696696387156,0
875,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,0.19874933429538388,0
876,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,0.2627704629194971,1
877,296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,0.36238382380731504,0
878,133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,0.35748767372743046,0
879,313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,0.5239567764435052,0
880,152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,0.12264426463261695,0
881,153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,0.2893710594581594,0
882,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,0.42491710903812124,0
883,149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,0.261303605467788,1
884,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,0.2678967170025254,0
885,153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,0.2977031043309454,0
886,148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,0.19462626054390214,0
887,326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,0.47774399147898094,0
888,153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,0.08501672623527634,1
889,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,0.39098764795821944,0
890,158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,0.07729045336631792,0
891,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,-0.17713043662824168,1
892,273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,0.37260561081619675,0
893,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,0.2639454379906887,0
894,143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,0.3412530708309711,0
895,260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,0.5910426222749059,0
896,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,0.6242849043962273,0
897,284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,0.48092219416241466,0
898,336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,0.5298836949612603,0
899,145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,0.13535707536635228,0
900,150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,0.43728633029256647,0
901,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,0.3430569155972444,0
902,331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,0.6762528131388617,0
903,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,0.12616605679534093,0
904,155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,0.26729543541376766,0
905,135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,0.13655963854386777,0
906,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,0.4620247728014568,0
907,314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,0.26963907616473953,1
908,313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,0.5255888264701335,0
909,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,0.2666941538250099,0
910,144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,0.29667233589307496,0
911,148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,0.16430448899654693,0
912,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,0.513820886804446,0
913,298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,0.4177017299730282,0
914,313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,0.6674330670710542,1
915,155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,0.3320620522599598,0
916,289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,0.5470631689257675,0
917,148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,0.30629284131319895,0
918,145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,0.10220069061485336,0
919,313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,0.2836159356800495,0
920,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,0.33309282069783025,0
921,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,0.0922365957154392,0
922,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,0.39201841639609,0
923,162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,0.46735040973045405,0
924,136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,0.3068941229019567,0
925,164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,0.3102441203250357,0
926,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,0.35276331838719094,0
927,157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,0.382741500455256,0
928,149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,0.2771736329433592,0
929,135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,0.24393135082203782,0
930,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,0.3556838289611572,0
931,144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,0.16207115738116096,0
932,154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,0.2741672249995705,0
933,167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,0.26858389596110566,0
934,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,0.25664416155577313,0
935,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,0.337387689188957,0
936,236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,0.3276297479771169,0
937,313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,0.42947825937569795,0
938,154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,0.19878369324331285,0
939,145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,0.37859265749282756,0
940,296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,0.3623924135442973,0
941,133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,0.33146936040818425,0
942,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,0.48081052758164544,0
943,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,0.12270439279149271,0
944,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,0.28937964919514164,0
945,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,0.711787104411667,1
946,149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,0.381624834647563,0
947,299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,0.26790530673950763,0
948,153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,0.29777182222680343,0
949,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,0.19469497843976025,0
950,326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,0.45222388290470544,0
951,152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,0.20777714786373236,0
952,261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,0.3910305966431308,0
953,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,0.07729904310330017,0
954,150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,0.13865553436753764,0
955,272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,0.37267432871205486,0
956,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,0.264022745623529,0
957,143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,0.3412874297789001,0
958,259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,0.5910426222749059,0
959,312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,0.6243450325551031,0
960,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,0.48093078389939703,0
961,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,0.5299352333831538,0
962,144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,0.13542579326221027,0
963,150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,0.43728633029256647,0
