,LeverPosition,ShipSpeed,GTT,GTn,GGn,Ts,Tp,T48,T1,T2,P48,P1,P2,Pexh,TIC,mf,CompressorDecay,TurbineDecay,ground_truth
7084,2.088,0.125,3675.563,1386.08,6785.816,29.910999999999998,29.910999999999998,519.344,288.0,561.539,1.2329999999999999,0.998,6.657,1.02,0.0,0.147,0.6000000000000014,0.28000000000000114,0
7085,3.1439999999999997,0.25,8376.27,1386.741,7061.7480000000005,60.324,60.324,586.544,288.0,580.004,1.391,0.998,7.5360000000000005,1.02,12.342,0.244,0.6000000000000014,0.28000000000000114,0
7086,4.1610000000000005,0.375,14720.053,1547.4520000000002,7738.297,113.74,113.74,641.366,288.0,606.151,1.662,0.998,8.972000000000001,1.023,17.26,0.342,0.6000000000000014,0.28000000000000114,0
7087,5.14,0.5,21628.011,1924.316,8472.402,175.23,175.23,708.6569999999999,288.0,636.899,2.086,0.998,11.162,1.026,25.259,0.5,0.6000000000000014,0.28000000000000114,0
7088,6.175,0.625,29761.46,2306.768,8802.46,245.958,245.958,776.691,288.0,667.449,2.51,0.998,13.311,1.03,34.455,0.682,0.6000000000000014,0.28000000000000114,0
7089,7.148,0.75,38998.584,2678.051,9121.265,332.347,332.347,827.22,288.0,689.3689999999999,2.98,0.998,15.658,1.036,44.238,0.8759999999999999,0.6000000000000014,0.28000000000000114,0
7090,8.206,0.875,50993.443,3087.4640000000004,9303.534,437.99800000000005,437.99800000000005,924.613,288.0,731.075,3.592,0.998,18.587,1.042,60.58,1.199,0.6000000000000014,0.28000000000000114,0
7091,9.3,1.0,72765.23700000001,3560.386,9749.288,644.73,644.73,1075.28,288.0,777.2289999999999,4.527,0.998,22.815,1.051,89.461,1.771,0.6000000000000014,0.28000000000000114,0
7092,1.138,0.0,1287.215,1338.828,6627.236999999999,6.882000000000001,6.882000000000001,489.774,288.0,549.404,1.135,0.998,6.136,1.0190000000000001,17.094,0.126,0.6000000000000014,0.3200000000000003,0
7093,2.088,0.125,3770.9840000000004,1387.15,6788.938,30.115,30.115,521.366,288.0,561.844,1.236,0.998,6.671,1.02,0.0,0.15,0.6000000000000014,0.3200000000000003,0
7094,3.1439999999999997,0.25,8376.338,1386.7420000000002,7064.278,60.326,60.326,585.743,288.0,579.8580000000001,1.391,0.998,7.529,1.02,12.308,0.244,0.6000000000000014,0.3200000000000003,0
7095,4.1610000000000005,0.375,14720.049,1547.453,7740.251,113.759,113.759,640.49,288.0,605.99,1.662,0.998,8.963,1.023,17.217,0.341,0.6000000000000014,0.3200000000000003,0
7096,5.14,0.5,21628.351,1924.318,8473.304,175.229,175.229,707.691,288.0,636.719,2.086,0.998,11.151,1.026,25.203000000000003,0.499,0.6000000000000014,0.3200000000000003,0
7097,6.175,0.625,29761.568,2306.769,8803.479,245.96400000000003,245.96400000000003,775.587,288.0,667.225,2.509,0.998,13.298,1.03,34.382,0.6809999999999999,0.6000000000000014,0.3200000000000003,0
7098,7.148,0.75,38997.967,2678.0570000000002,9121.769,332.295,332.295,826.194,288.0,689.197,2.9789999999999996,0.998,15.64,1.036,44.156000000000006,0.8740000000000001,0.6000000000000014,0.3200000000000003,0
7099,8.206,0.875,50993.701,3087.4770000000003,9303.962,438.11,438.11,923.553,288.0,730.908,3.592,0.998,18.566,1.042,60.481,1.197,0.6000000000000014,0.3200000000000003,0
7100,9.3,1.0,72765.461,3560.395,9750.163,644.7909999999999,644.7909999999999,1074.397,288.0,777.074,4.525,0.998,22.788,1.051,89.355,1.7690000000000001,0.6000000000000014,0.3200000000000003,0
7101,1.138,0.0,955.7330000000001,1357.3470000000002,6641.16,7.904,7.904,468.218,288.0,547.381,1.124,0.998,6.056,1.0190000000000001,5.801,0.09300000000000001,0.6000000000000014,0.36000000000000654,0
7102,2.088,0.125,4010.5429999999997,1389.655,6793.017,30.596,30.596,527.2040000000001,288.0,562.776,1.245,0.998,6.712000000000001,1.02,0.0,0.157,0.6000000000000014,0.36000000000000654,0
7103,3.1439999999999997,0.25,8376.51,1386.7420000000002,7066.816,60.328,60.328,584.944,288.0,579.7130000000001,1.391,0.998,7.522,1.02,12.275,0.243,0.6000000000000014,0.36000000000000654,0
7104,4.1610000000000005,0.375,14720.221,1547.454,7742.221,113.758,113.758,639.618,288.0,605.83,1.662,0.998,8.954,1.023,17.175,0.34,0.6000000000000014,0.36000000000000654,0
7105,5.14,0.5,21628.536,1924.319,8474.201,175.248,175.248,706.7280000000001,288.0,636.539,2.085,0.998,11.139000000000001,1.026,25.147,0.498,0.6000000000000014,0.36000000000000654,0
7106,6.175,0.625,29761.749,2306.775,8804.502,245.96599999999998,245.96599999999998,774.4860000000001,288.0,667.003,2.509,0.998,13.284,1.03,34.309,0.679,0.6000000000000014,0.36000000000000654,0
7107,7.148,0.75,38997.491,2678.0570000000002,9122.274,332.375,332.375,825.171,288.0,689.0260000000001,2.978,0.998,15.623,1.036,44.075,0.873,0.6000000000000014,0.36000000000000654,0
7108,8.206,0.875,50993.866,3087.488,9304.388,438.087,438.087,922.4960000000001,288.0,730.742,3.591,0.998,18.546,1.042,60.383,1.195,0.6000000000000014,0.36000000000000654,0
7109,9.3,1.0,72766.009,3560.401,9751.037,644.7959999999999,644.7959999999999,1073.518,288.0,776.921,4.524,0.998,22.761,1.051,89.249,1.767,0.6000000000000014,0.36000000000000654,0
7110,1.138,0.0,1064.78,1368.5639999999999,6651.019,8.538,8.538,468.80400000000003,288.0,547.861,1.129,0.998,6.0760000000000005,1.0190000000000001,2.0869999999999997,0.091,0.6000000000000014,0.3999999999999986,0
7111,2.088,0.125,4143.808,1390.882,6796.298000000001,30.826999999999998,30.826999999999998,530.32,288.0,563.273,1.25,0.998,6.735,1.02,0.0,0.161,0.6000000000000014,0.3999999999999986,0
7112,3.1439999999999997,0.25,8376.571,1386.743,7069.347,60.321999999999996,60.321999999999996,584.146,288.0,579.568,1.391,0.998,7.513999999999999,1.02,12.241,0.242,0.6000000000000014,0.3999999999999986,0
7113,4.1610000000000005,0.375,14720.242,1547.454,7744.181,113.76100000000001,113.76100000000001,638.747,288.0,605.67,1.662,0.998,8.945,1.023,17.133,0.33899999999999997,0.6000000000000014,0.3999999999999986,0
7114,5.14,0.5,21628.712000000003,1924.3210000000001,8475.099,175.25599999999997,175.25599999999997,705.7660000000001,288.0,636.359,2.085,0.998,11.128,1.026,25.092,0.49700000000000005,0.6000000000000014,0.3999999999999986,0
7115,6.175,0.625,29762.016,2306.7889999999998,8805.53,245.947,245.947,773.3889999999999,288.0,666.7810000000001,2.509,0.998,13.27,1.03,34.236999999999995,0.6779999999999999,0.6000000000000014,0.3999999999999986,0
7116,7.148,0.75,38997.012,2678.059,9122.779,332.31,332.31,824.1519999999999,288.0,688.8560000000001,2.978,0.998,15.606,1.036,43.994,0.871,0.6000000000000014,0.3999999999999986,0
7117,8.206,0.875,50994.046,3087.494,9304.812,438.06800000000004,438.06800000000004,921.443,288.0,730.576,3.59,0.998,18.525,1.042,60.285,1.193,0.6000000000000014,0.3999999999999986,0
7118,9.3,1.0,72766.852,3560.397,9751.907,644.961,644.961,1072.643,288.0,776.7689999999999,4.523,0.998,22.734,1.051,89.14299999999999,1.765,0.6000000000000014,0.3999999999999986,0
7119,1.138,0.0,1532.193,1388.076,6666.849,9.674,9.674,480.305,288.0,550.543,1.15,0.998,6.185,1.0190000000000001,0.7020000000000001,0.10300000000000001,0.6000000000000014,0.4399999999999977,0
7120,2.088,0.24241377006671067,4446.694,1392.922,6800.078,31.226,31.226,537.515,288.0,564.457,1.26,0.998,6.787999999999999,1.02,0.0,0.17,0.717413770066712,0.5574137700667083,1
7121,3.1439999999999997,0.25,8376.634,1386.743,7071.878000000001,60.33,60.33,583.35,288.0,579.423,1.391,0.998,7.507000000000001,1.02,12.208,0.242,0.6000000000000014,0.4399999999999977,0
7122,4.1610000000000005,0.375,14720.369,1547.455,7746.151,113.76,113.76,637.879,288.0,605.51,1.661,0.998,8.936,1.023,17.09,0.33799999999999997,0.6000000000000014,0.4399999999999977,0
7123,5.14,0.5,21628.656000000006,1924.3239999999998,8475.99,175.239,175.239,704.806,288.0,636.179,2.085,0.998,11.116,1.026,25.035999999999998,0.496,0.6000000000000014,0.4399999999999977,0
7124,6.175,0.8402871181445823,29762.45,2306.8070000000002,8806.565,245.967,245.967,772.296,288.0,666.561,2.508,0.998,13.257,1.03,34.165,0.6759999999999999,0.8152871181445838,0.6552871181445801,1
7125,7.148,0.75,38996.456,2678.063,9123.283000000001,332.315,332.315,823.135,288.0,688.686,2.977,0.998,15.589,1.036,43.913000000000004,0.8690000000000001,0.6000000000000014,0.4399999999999977,0
7126,8.206,0.875,50994.125,3087.4970000000003,9305.235,437.969,437.969,920.3919999999999,288.0,730.4110000000001,3.589,0.998,18.504,1.042,60.188,1.192,0.6000000000000014,0.4399999999999977,0
7127,9.3,1.0,72768.211,3560.3959999999997,9752.782,645.068,645.068,1071.7730000000001,288.0,776.618,4.522,0.998,22.706999999999997,1.051,89.038,1.7630000000000001,0.6000000000000014,0.4399999999999977,0
7128,1.138,0.0,2830.243,1410.1989999999998,6685.213000000001,11.01,11.01,518.086,288.0,557.225,1.202,0.998,6.465,1.0190000000000001,0.0,0.147,0.6000000000000014,0.4799999999999969,0
7129,2.088,0.125,4584.395,1393.5339999999999,6802.880999999999,31.349,31.349,540.75,288.0,564.844,1.265,0.998,6.806,1.02,0.0,0.175,0.6000000000000014,0.4799999999999969,0
7130,3.1439999999999997,0.25,8376.747,1386.744,7074.414000000001,60.331,60.331,582.556,288.0,579.278,1.391,0.998,7.5,1.02,12.174000000000001,0.24100000000000002,0.6000000000000014,0.4799999999999969,0
7131,4.1610000000000005,0.375,14720.451,1547.455,7748.119000000001,113.76299999999999,113.76299999999999,637.013,288.0,605.351,1.661,0.998,8.927,1.023,17.048,0.337,0.6000000000000014,0.4799999999999969,0
7132,5.14,0.5,21629.007,1924.3239999999998,8476.893,175.28099999999998,175.28099999999998,703.85,288.0,636.001,2.085,0.998,11.105,1.026,24.980999999999998,0.494,0.6000000000000014,0.4799999999999969,0
7133,6.175,0.625,29763.078,2306.834,8807.609,245.975,245.975,771.206,288.0,666.341,2.508,0.998,13.243,1.03,34.093,0.675,0.6000000000000014,0.4799999999999969,0
7134,7.148,0.75,38995.93,2678.065,9123.787,332.36699999999996,332.36699999999996,822.12,288.0,688.5160000000001,2.977,0.998,15.572000000000001,1.036,43.832,0.868,0.6000000000000014,0.4799999999999969,0
7135,8.206,0.875,50994.065,3087.4990000000003,9305.654,438.1,438.1,919.3439999999999,288.0,730.2460000000001,3.588,0.998,18.484,1.042,60.09,1.19,0.6000000000000014,0.4799999999999969,0
7136,9.3,1.0,72768.789,3560.405,9753.643,644.814,644.814,1070.903,288.0,776.4680000000001,4.521,0.998,22.68,1.051,88.93299999999999,1.76,0.6000000000000014,0.4799999999999969,0
7137,1.138,0.0,4665.918,1408.8,6688.15,10.953,10.953,571.84,288.0,565.121,1.265,0.998,6.814,1.0190000000000001,0.0,0.21,0.6000000000000014,0.5200000000000031,0
7138,2.088,0.125,4824.722,1394.275,6805.8,31.496,31.496,546.753,288.0,565.764,1.273,0.998,6.848,1.02,0.0,0.182,0.6000000000000014,0.5200000000000031,0
7139,3.1439999999999997,0.25,8376.864,1386.744,7076.95,60.332,60.332,581.763,288.0,579.133,1.391,0.998,7.492999999999999,1.02,12.140999999999998,0.24,0.6000000000000014,0.5200000000000031,0
7140,4.1610000000000005,0.375,14720.542,1547.4560000000001,7750.09,113.76,113.76,636.149,288.0,605.192,1.661,0.998,8.918,1.023,17.006,0.337,0.6000000000000014,0.5200000000000031,0
7141,5.14,0.5,21629.177000000003,1924.325,8477.791,175.235,175.235,702.8960000000001,288.0,635.822,2.084,0.998,11.094000000000001,1.026,24.925,0.493,0.6000000000000014,0.5200000000000031,0
7142,6.175,0.625,29763.976,2306.868,8808.662,245.959,245.959,770.1210000000001,288.0,666.123,2.508,0.998,13.23,1.03,34.022,0.674,0.6000000000000014,0.5200000000000031,0
7143,7.148,0.75,38995.474,2678.067,9124.29,332.23199999999997,332.23199999999997,821.1089999999999,288.0,688.347,2.9760000000000004,0.998,15.555,1.036,43.751999999999995,0.866,0.6000000000000014,0.5200000000000031,0
7144,8.206,0.875,50994.026,3087.4970000000003,9306.073,438.034,438.034,918.299,288.0,730.082,3.588,0.998,18.463,1.042,59.993,1.188,0.6000000000000014,0.5200000000000031,0
7145,9.3,0.8824774897363508,72769.27799999999,3560.408,9754.496,645.038,645.038,1070.0339999999999,288.0,776.318,4.519,0.998,22.653000000000002,1.051,88.82799999999999,1.758,0.4824774897363522,0.4024774897363539,1
7146,1.138,0.0,7049.254,1357.852,6659.3,7.968,7.968,646.822,288.0,572.698,1.324,0.998,7.169,1.0190000000000001,13.478,0.313,0.6000000000000014,0.5600000000000023,0
7147,2.088,0.125,4859.403,1394.366,6808.335,31.52,31.52,546.943,288.0,565.646,1.274,0.998,6.8420000000000005,1.02,0.0,0.183,0.6000000000000014,0.5600000000000023,0
7148,3.1439999999999997,0.25,8376.955,1386.745,7079.486,60.32899999999999,60.32899999999999,580.972,288.0,578.988,1.391,0.998,7.486000000000001,1.02,12.107999999999999,0.24,0.6000000000000014,0.5600000000000023,0
7149,4.1610000000000005,0.375,14720.622,1547.457,7752.061,113.766,113.766,635.2869999999999,288.0,605.033,1.661,0.998,8.908999999999999,1.023,16.965,0.336,0.6000000000000014,0.5600000000000023,0
7150,5.14,0.9154080065118061,21629.546,1924.326,8478.695,175.236,175.236,701.946,288.0,635.644,2.084,0.998,11.083,1.026,24.87,0.49200000000000005,1.0154080065118074,0.9754080065118084,1
7151,6.175,0.625,29765.243,2306.9179999999997,8809.732,245.96900000000002,245.96900000000002,769.041,288.0,665.9069999999999,2.508,0.998,13.217,1.03,33.951,0.672,0.6000000000000014,0.5600000000000023,0
7152,7.148,0.75,38994.988,2678.0690000000004,9124.794,332.35,332.35,820.1,288.0,688.179,2.975,0.998,15.538,1.036,43.67100000000001,0.865,0.6000000000000014,0.5600000000000023,0
7153,8.206,0.875,50993.971,3087.495,9306.49,438.084,438.084,917.257,288.0,729.919,3.5869999999999997,0.998,18.442999999999998,1.042,59.896,1.186,0.6000000000000014,0.5600000000000023,0
7154,9.3,1.0,72770.754,3560.401,9755.356,645.005,645.005,1069.172,288.0,776.17,4.518,0.998,22.625999999999998,1.051,88.72399999999999,1.756,0.6000000000000014,0.5600000000000023,0
7155,1.138,0.0,3510.184,1314.31,6630.564,5.539,5.539,563.178,288.0,558.742,1.208,0.998,6.528,1.0190000000000001,31.239,0.223,0.6000000000000014,0.6000000000000014,0
7156,2.088,0.125,5057.464,1394.533,6810.904,31.553,31.553,551.586,288.0,566.409,1.28,0.998,6.877000000000001,1.02,0.0,0.18899999999999997,0.6000000000000014,0.6000000000000014,0
7157,3.1439999999999997,0.25,8377.039,1386.746,7082.022,60.327,60.327,580.182,288.0,578.844,1.39,0.998,7.478,1.02,12.074000000000002,0.239,0.6000000000000014,0.6000000000000014,0
7158,4.1610000000000005,0.375,14720.688,1547.457,7754.034000000001,113.766,113.766,634.427,288.0,604.875,1.661,0.998,8.9,1.023,16.923,0.335,0.6000000000000014,0.6000000000000014,0
7159,5.14,0.5,21629.435,1924.33,8479.587,175.247,175.247,700.995,288.0,635.465,2.084,0.998,11.071,1.026,24.815,0.491,0.6000000000000014,0.6000000000000014,0
7160,6.175,0.625,29767.041,2306.9770000000003,8810.82,245.957,245.957,767.966,288.0,665.692,2.5069999999999997,0.998,13.203,1.03,33.88,0.6709999999999999,0.6000000000000014,0.6000000000000014,0
7161,7.148,0.75,38994.501,2678.07,9125.296999999999,332.227,332.227,819.0939999999999,288.0,688.0110000000001,2.975,0.998,15.522,1.036,43.591,0.863,0.6000000000000014,0.6000000000000014,0
7162,8.206,0.875,50993.96599999999,3087.492,9306.907,437.99699999999996,437.99699999999996,916.2189999999999,288.0,729.757,3.5860000000000003,0.998,18.422,1.042,59.799,1.1840000000000002,0.6000000000000014,0.6000000000000014,0
7163,9.3,1.0,72771.516,3560.407,9756.205,644.876,644.876,1068.31,288.0,776.023,4.5169999999999995,0.998,22.599,1.051,88.619,1.754,0.6000000000000014,0.6000000000000014,0
7164,1.138,0.0,1002.115,1324.9660000000001,6636.5869999999995,6.095,6.095,480.663,288.0,546.738,1.122,0.998,6.03,1.0190000000000001,21.449,0.121,0.6000000000000014,0.6400000000000006,0
7165,2.088,0.125,5245.531999999999,1394.586,6813.41,31.579,31.579,556.026,288.0,566.9780000000001,1.286,0.998,6.903,1.02,0.0,0.19399999999999998,0.6000000000000014,0.6400000000000006,0
7166,3.1439999999999997,0.25,8377.157,1386.746,7084.561,60.336999999999996,60.336999999999996,579.395,288.0,578.6990000000001,1.39,0.998,7.471,1.02,12.040999999999999,0.23800000000000002,0.6000000000000014,0.6400000000000006,0
7167,4.1610000000000005,0.375,14720.8,1547.4579999999999,7756.012,113.764,113.764,633.57,288.0,604.716,1.66,0.998,8.891,1.023,16.881,0.33399999999999996,0.6000000000000014,0.6400000000000006,0
7168,5.14,0.5,21629.405,1924.332,8480.48,175.28799999999998,175.28799999999998,700.047,288.0,635.2869999999999,2.083,0.998,11.06,1.026,24.759,0.49,0.6000000000000014,0.6400000000000006,0
7169,6.175,0.625,29769.592,2307.061,8811.939,245.99900000000002,245.99900000000002,766.898,288.0,665.4810000000001,2.5069999999999997,0.998,13.190999999999999,1.03,33.81,0.669,0.6000000000000014,0.6400000000000006,0
7170,7.148,0.75,38994.035,2678.072,9125.799,332.347,332.347,818.09,288.0,687.8430000000001,2.9739999999999998,0.998,15.505,1.036,43.511,0.861,0.6000000000000014,0.6400000000000006,0
7171,8.206,0.875,50993.808,3087.494,9307.322,437.975,437.975,915.184,288.0,729.595,3.585,0.998,18.402,1.042,59.702,1.182,0.6000000000000014,0.6400000000000006,0
7172,9.3,1.0,72772.157,3560.409,9757.046999999999,644.879,644.879,1067.45,288.0,775.8760000000001,4.516,0.998,22.572,1.051,88.515,1.7519999999999998,0.6000000000000014,0.6400000000000006,0
7173,1.138,0.0,484.116,1349.369,6654.103,7.426,7.426,449.01800000000003,288.0,543.43,1.104,0.998,5.901,1.0190000000000001,6.977,0.07400000000000001,0.6000000000000014,0.6799999999999997,0
7174,2.088,0.125,5238.12,1394.475,6815.789000000001,31.553,31.553,555.004,288.0,566.705,1.286,0.998,6.891,1.02,0.0,0.19399999999999998,0.6000000000000014,0.6799999999999997,0
7175,3.1439999999999997,0.25,8377.311,1386.747,7087.103,60.333,60.333,578.609,288.0,578.555,1.39,0.998,7.4639999999999995,1.02,12.008,0.23800000000000002,0.6000000000000014,0.6799999999999997,0
7176,4.1610000000000005,0.375,14720.833,1547.4589999999998,7757.985,113.76299999999999,113.76299999999999,632.714,288.0,604.558,1.66,0.998,8.882,1.023,16.839000000000002,0.33299999999999996,0.6000000000000014,0.6799999999999997,0
7177,5.14,0.5,21629.846,1924.332,8481.386999999999,175.28799999999998,175.28799999999998,699.1039999999999,288.0,635.11,2.083,0.998,11.049000000000001,1.026,24.705,0.489,0.6000000000000014,0.6799999999999997,0
7178,6.175,0.22085212280229383,29773.398,2307.172,8813.104,246.046,246.046,765.837,288.0,665.273,2.5069999999999997,0.998,13.177999999999999,1.031,33.742,0.6679999999999999,0.19585212280229525,0.27585212280229354,1
7179,7.148,0.75,38993.552,2678.074,9126.302,332.336,332.336,817.09,288.0,687.676,2.9739999999999998,0.998,15.488,1.036,43.431000000000004,0.86,0.6000000000000014,0.6799999999999997,0
7180,8.206,1.0038301986368632,50993.843,3087.49,9307.738000000001,438.08,438.08,914.1519999999999,288.0,729.434,3.5839999999999996,0.998,18.381,1.042,59.606,1.18,0.7288301986368646,0.8088301986368629,1
7181,9.3,1.0,72773.496,3560.403,9757.892,645.121,645.121,1066.595,288.0,775.7310000000001,4.515,0.998,22.546,1.051,88.412,1.75,0.6000000000000014,0.6799999999999997,0
7182,1.138,0.0,846.69,1368.246,6669.571,8.501,8.501,455.73900000000003,288.0,545.493,1.12,0.998,5.983,1.0190000000000001,0.0,0.077,0.6000000000000014,0.7199999999999989,0
7183,2.088,0.125,5543.062,1393.9189999999999,6817.923000000001,31.456,31.456,562.572,288.0,567.873,1.295,0.998,6.945,1.02,0.0,0.204,0.6000000000000014,0.7199999999999989,0
7184,3.1439999999999997,0.25,8377.383,1386.747,7089.64,60.339,60.339,577.8240000000001,288.0,578.41,1.39,0.998,7.457000000000001,1.02,11.975,0.237,0.6000000000000014,0.7199999999999989,0
7185,4.1610000000000005,0.375,14720.893999999998,1547.4589999999998,7759.9619999999995,113.76299999999999,113.76299999999999,631.86,288.0,604.401,1.66,0.998,8.873,1.023,16.797,0.33299999999999996,0.6000000000000014,0.7199999999999989,0
7186,5.14,0.5,21629.935,1924.3339999999998,8482.284,175.24200000000002,175.24200000000002,698.1610000000001,288.0,634.933,2.083,0.998,11.038,1.026,24.65,0.488,0.6000000000000014,0.7199999999999989,0
7187,6.175,0.625,29780.253,2307.337,8814.375,246.08599999999998,246.08599999999998,764.793,288.0,665.073,2.5069999999999997,0.998,13.165999999999999,1.031,33.676,0.667,0.6000000000000014,0.7199999999999989,0
7188,7.148,0.75,38993.064,2678.075,9126.803,332.24699999999996,332.24699999999996,816.091,288.0,687.5089999999999,2.9730000000000003,0.998,15.470999999999998,1.036,43.352,0.858,0.6000000000000014,0.7199999999999989,0
7189,8.206,0.875,50993.754,3087.49,9308.153,438.096,438.096,913.1239999999999,288.0,729.273,3.5839999999999996,0.998,18.361,1.042,59.51,1.178,0.6000000000000014,0.7199999999999989,0
7190,9.3,1.0,72773.77799999999,3560.4040000000005,9758.718,645.012,645.012,1065.737,288.0,775.585,4.513999999999999,0.998,22.519000000000002,1.051,88.30799999999999,1.7480000000000002,0.6000000000000014,0.7199999999999989,0
7191,1.138,0.0,1587.745,1392.7120000000002,6689.145,9.932,9.932,476.42400000000004,288.0,549.7669999999999,1.1520000000000001,0.998,6.154,1.0190000000000001,0.0,0.10099999999999999,0.6000000000000014,0.7600000000000051,0
7192,2.088,0.125,5544.073,1393.95,6820.406999999999,31.463,31.463,561.8009999999999,288.0,567.582,1.295,0.998,6.931,1.02,0.0,0.203,0.6000000000000014,0.7600000000000051,0
7193,3.1439999999999997,0.25,8377.498,1386.7479999999998,7092.18,60.336999999999996,60.336999999999996,577.0419999999999,288.0,578.266,1.39,0.998,7.45,1.02,11.942,0.23600000000000002,0.6000000000000014,0.7600000000000051,0
7194,4.1610000000000005,0.375,14721.053,1547.46,7761.9490000000005,113.76899999999999,113.76899999999999,631.009,288.0,604.244,1.66,0.998,8.863999999999999,1.023,16.756,0.332,0.6000000000000014,0.7600000000000051,0
7195,5.14,0.5,21630.115,1924.335,8483.184000000001,175.25599999999997,175.25599999999997,697.222,288.0,634.757,2.083,0.998,11.027000000000001,1.0270000000000001,24.595,0.48700000000000004,0.6000000000000014,0.7600000000000051,0
7196,6.175,0.625,29789.783,2307.492,8815.603000000001,246.17700000000002,246.17700000000002,763.815,288.0,664.8789999999999,2.5069999999999997,0.998,13.154000000000002,1.031,33.618,0.6659999999999999,0.6000000000000014,0.7600000000000051,0
7197,7.148,0.75,38992.598,2678.078,9127.305,332.33,332.33,815.096,288.0,687.3430000000001,2.972,0.998,15.454,1.036,43.272,0.857,0.6000000000000014,0.7600000000000051,0
7198,8.206,0.875,50993.7,3087.489,9308.565999999999,438.046,438.046,912.0980000000001,288.0,729.113,3.583,0.998,18.340999999999998,1.042,59.413999999999994,1.176,0.6000000000000014,0.7600000000000051,0
7199,9.3,1.0,72773.937,3560.417,9759.543,644.884,644.884,1064.882,288.0,775.441,4.512,0.998,22.491999999999997,1.051,88.204,1.746,0.6000000000000014,0.7600000000000051,0
7200,1.138,0.0,2471.427,1409.026,6703.424,10.92,10.92,501.914,288.0,554.372,1.188,0.998,6.345,1.0190000000000001,0.0,0.13,0.6000000000000014,0.7999999999999972,0
7201,2.088,0.125,5852.1669999999995,1392.621,6822.018,31.22,31.22,569.572,288.0,568.582,1.304,0.998,6.978,1.02,0.0,0.213,0.6000000000000014,0.7999999999999972,0
7202,3.1439999999999997,0.25,8377.591,1386.749,7094.72,60.338,60.338,576.26,288.0,578.122,1.39,0.998,7.443,1.02,11.909,0.23600000000000002,0.6000000000000014,0.7999999999999972,0
7203,4.1610000000000005,0.375,14721.101,1547.46,7763.928000000001,113.77,113.77,630.16,288.0,604.086,1.66,0.998,8.856,1.023,16.715,0.331,0.6000000000000014,0.7999999999999972,0
7204,5.14,0.5,21630.263,1924.3370000000002,8484.084,175.297,175.297,696.285,288.0,634.58,2.082,0.998,11.015,1.0270000000000001,24.54,0.486,0.6000000000000014,0.7999999999999972,0
7205,6.175,0.625,29790.135,2307.478,8816.633,246.24099999999999,246.24099999999999,762.752,288.0,664.664,2.506,0.998,13.140999999999998,1.031,33.548,0.664,0.6000000000000014,0.7999999999999972,0
7206,7.148,0.75,38992.228,2678.078,9127.806999999999,332.224,332.224,814.1039999999999,288.0,687.177,2.972,0.998,15.437999999999999,1.036,43.193000000000005,0.855,0.6000000000000014,0.7999999999999972,0
7207,8.206,0.875,50993.674000000006,3087.485,9308.979,438.028,438.028,911.076,288.0,728.954,3.582,0.998,18.32,1.042,59.318000000000005,1.1740000000000002,0.6000000000000014,0.7999999999999972,0
7208,9.3,1.0,72774.997,3560.4109999999996,9760.37,645.123,645.123,1064.0330000000001,288.0,775.298,4.511,0.998,22.465999999999998,1.051,88.101,1.744,0.6000000000000014,0.7999999999999972,0
7209,1.138,0.0,3349.2209999999995,1414.64,6710.371999999999,11.277000000000001,11.277000000000001,527.0509999999999,288.0,558.443,1.2209999999999999,0.998,6.519,1.0190000000000001,0.0,0.16,0.6000000000000014,0.8400000000000034,0
7210,2.088,0.125,5904.616,1392.5379999999998,6824.507,31.203000000000003,31.203000000000003,570.242,288.0,568.675,1.306,0.998,6.982,1.02,0.0,0.215,0.6000000000000014,0.8400000000000034,0
7211,3.1439999999999997,0.25,8377.686,1386.749,7097.26,60.341,60.341,575.481,288.0,577.9780000000001,1.39,0.998,7.435,1.02,11.876,0.235,0.6000000000000014,0.8400000000000034,0
7212,4.1610000000000005,0.375,14721.227,1547.461,7765.916,113.77,113.77,629.313,288.0,603.93,1.659,0.998,8.847000000000001,1.023,16.673,0.33,0.6000000000000014,0.8400000000000034,0
7213,5.14,0.5,21630.426,1924.339,8484.984,175.297,175.297,695.35,288.0,634.405,2.082,0.998,11.004000000000001,1.0270000000000001,24.486,0.485,0.6000000000000014,0.8400000000000034,0
7214,6.175,0.625,29790.42,2307.456,8817.663,246.236,246.236,761.691,288.0,664.449,2.506,0.998,13.128,1.031,33.477,0.6629999999999999,0.6000000000000014,0.8400000000000034,0
7215,7.148,0.75,38991.708,2678.0809999999997,9128.308,332.184,332.184,813.1139999999999,288.0,687.0110000000001,2.971,0.998,15.421,1.036,43.114,0.8540000000000001,0.6000000000000014,0.8400000000000034,0
7216,8.206,0.875,50993.544,3087.487,9309.391,438.091,438.091,910.057,288.0,728.796,3.5810000000000004,0.998,18.3,1.042,59.223,1.172,0.6000000000000014,0.8400000000000034,0
7217,9.3,1.0,72775.911,3560.4109999999996,9761.193000000001,644.7959999999999,644.7959999999999,1063.1860000000001,288.0,775.1560000000001,4.51,0.998,22.439,1.051,87.99799999999999,1.742,0.6000000000000014,0.8400000000000034,0
7218,1.138,0.0,4510.173,1411.749,6711.803000000001,11.115,11.115,560.295,288.0,563.2669999999999,1.26,0.998,6.731,1.0190000000000001,0.0,0.2,0.6000000000000014,0.8800000000000026,0
